"","student_id","group_ids_together","grade","numerical_grade_equivalent"
"655",115452,"BBB, 2014B","D",6
"656",116290,"FFF, 2013J","D",6
"657",116319,"GGG, 2014B","D",6
"658",116518,"CCC, 2014B","Cr",5
"659",116529,"FFF, 2013J","WNF",NA
"660",116529,"FFF, 2014J","HD",7
"661",116541,"AAA, 2013J","P",4
"662",116603,"BBB, 2013B","D",6
"663",116606,"BBB, 2014J","D",6
"664",116621,"FFF, 2014B","HD",7
"665",116631,"FFF, 2013J","WNF",NA
"666",116692,"AAA, 2013J","D",6
"667",116763,"DDD, 2014B","WNF",NA
"668",116808,"FFF, 2013J","HD",7
"669",117071,"BBB, 2013B","F",1.5
"670",117197,"EEE, 2013J","HD",7
"671",117232,"CCC, 2014B","P",4
"672",117232,"FFF, 2013J","D",6
"673",117281,"DDD, 2014B","D",6
"674",117435,"DDD, 2013B","WNF",NA
"675",117435,"DDD, 2014B","P",4
"676",117510,"FFF, 2014B","HD",7
"677",117544,"BBB, 2014J","P",4
"678",117545,"BBB, 2014J","D",6
"679",117699,"BBB, 2014B","HD",7
"680",117818,"AAA, 2014J","P",4
"681",117939,"DDD, 2013B","WNF",NA
"682",118050,"FFF, 2013J","Cr",5
"683",118098,"CCC, 2014B","F",1.5
"684",118213,"BBB, 2014J","F",1.5
"685",118474,"GGG, 2014B","HD",7
"686",118479,"DDD, 2014B","D",6
"687",118532,"FFF, 2013B","HD",7
"688",118578,"DDD, 2014J","WNF",NA
"689",118668,"FFF, 2013B","D",6
"690",118983,"AAA, 2013J","P",4
"691",119310,"CCC, 2014J","WNF",NA
"692",119310,"FFF, 2014J","D",6
"693",119353,"FFF, 2013B","D",6
"694",119444,"BBB, 2014J","WNF",NA
"695",119444,"GGG, 2014B","Cr",5
"696",119471,"BBB, 2014B","F",1.5
"697",119729,"CCC, 2014B","WNF",NA
"698",119865,"FFF, 2014J","HD",7
"699",119898,"BBB, 2013J","Cr",5
"700",119902,"AAA, 2014J","WNF",NA
"701",120236,"CCC, 2014J","F",1.5
"702",120611,"GGG, 2014B","P",4
"703",120994,"BBB, 2013B","D",6
"704",120999,"DDD, 2013J","Cr",5
"705",121000,"DDD, 2013B","F",1.5
"706",121056,"GGG, 2013J","WNF",NA
"707",121163,"EEE, 2014J","WNF",NA
"708",121182,"GGG, 2014J","D",6
"709",121349,"AAA, 2014J","D",6
"710",121390,"DDD, 2013B","Cr",5
"711",122337,"GGG, 2014B","P",4
"712",122392,"CCC, 2014B","P",4
"713",122459,"GGG, 2013J","Cr",5
"714",122636,"GGG, 2013J","F",1.5
"715",122739,"DDD, 2013J","F",1.5
"716",122846,"GGG, 2013J","P",4
"717",122928,"GGG, 2013J","D",6
"718",123044,"AAA, 2013J","Cr",5
"719",123053,"DDD, 2014J","WNF",NA
"720",123087,"BBB, 2014J","Cr",5
"721",123183,"DDD, 2014J","D",6
"722",123270,"BBB, 2014B","Cr",5
"723",123462,"BBB, 2014B","D",6
"724",123497,"DDD, 2013J","D",6
"725",123598,"CCC, 2014B","WNF",NA
"726",123598,"CCC, 2014J","D",6
"727",123598,"DDD, 2013J","D",6
"728",123716,"BBB, 2013J","D",6
"729",123860,"BBB, 2013B","D",6
"730",123957,"DDD, 2013J","WNF",NA
"731",123957,"DDD, 2014J","Cr",5
"732",124006,"DDD, 2013J","Cr",5
"733",124064,"AAA, 2014J","HD",7
"734",124134,"DDD, 2014B","HD",7
"735",124193,"CCC, 2014B","HD",7
"736",124304,"EEE, 2014J","HD",7
"737",124711,"CCC, 2014J","WNF",NA
"738",124728,"DDD, 2014J","WNF",NA
"739",124909,"BBB, 2013J","Cr",5
"740",124944,"GGG, 2014B","HD",7
"741",125018,"AAA, 2014J","Cr",5
"742",125055,"BBB, 2014B","D",6
"743",125063,"FFF, 2014J","D",6
"744",125407,"GGG, 2014J","Cr",5
"745",125535,"BBB, 2014J","F",1.5
"746",125777,"CCC, 2014J","WNF",NA
"747",125830,"DDD, 2014J","WNF",NA
"748",125996,"FFF, 2013B","D",6
"749",126074,"FFF, 2013J","WNF",NA
"750",126088,"FFF, 2013B","F",1.5
"751",126322,"BBB, 2013B","D",6
"752",126337,"CCC, 2014B","WNF",NA
"753",126337,"EEE, 2013J","WNF",NA
"754",126394,"CCC, 2014B","D",6
"755",126394,"DDD, 2013J","D",6
"756",126395,"CCC, 2014B","P",4
"757",126411,"BBB, 2013B","HD",7
"758",126450,"EEE, 2014J","D",6
"759",126608,"BBB, 2014B","P",4
"760",126713,"BBB, 2014B","D",6
"761",126769,"BBB, 2014J","P",4
"762",126800,"BBB, 2014J","HD",7
"763",126812,"CCC, 2014J","WNF",NA
"764",126812,"DDD, 2013J","P",4
"765",126912,"DDD, 2013B","P",4
"766",127179,"FFF, 2014J","WNF",NA
"767",127580,"DDD, 2014B","D",6
"768",127582,"AAA, 2013J","Cr",5
"769",127642,"FFF, 2013J","D",6
"770",127988,"DDD, 2013J","Cr",5
"771",128072,"CCC, 2014J","WNF",NA
"772",128132,"FFF, 2014B","D",6
"773",128142,"FFF, 2013B","P",4
"774",128348,"DDD, 2014B","WNF",NA
"775",128386,"BBB, 2013J","Cr",5
"776",128510,"CCC, 2014B","WNF",NA
"777",128510,"CCC, 2014J","HD",7
"778",128656,"DDD, 2013J","Cr",5
"779",128678,"DDD, 2013B","F",1.5
"780",128791,"FFF, 2013B","WNF",NA
"781",128817,"EEE, 2014J","WNF",NA
"782",128889,"BBB, 2013J","D",6
"783",128929,"EEE, 2013J","HD",7
"784",128965,"DDD, 2013J","Cr",5
"785",128968,"FFF, 2014B","D",6
"786",128971,"EEE, 2014B","D",6
"787",129198,"CCC, 2014B","WNF",NA
"788",129212,"GGG, 2013J","D",6
"789",129638,"CCC, 2014B","WNF",NA
"790",129878,"CCC, 2014B","F",1.5
"791",129907,"FFF, 2014J","HD",7
"792",129955,"AAA, 2013J","WNF",NA
"793",129955,"AAA, 2014J","WNF",NA
"794",129989,"DDD, 2014J","HD",7
"795",130003,"DDD, 2013B","D",6
"796",130013,"BBB, 2014B","Cr",5
"797",130034,"AAA, 2014J","D",6
"798",130403,"FFF, 2013B","Cr",5
"799",130409,"FFF, 2014J","P",4
"800",130467,"DDD, 2013J","P",4
"801",130547,"AAA, 2014J","P",4
"802",130636,"AAA, 2014J","P",4
"803",130658,"FFF, 2013J","Cr",5
"804",130671,"CCC, 2014J","WNF",NA
"805",130671,"DDD, 2013J","Cr",5
"806",130992,"FFF, 2014B","D",6
"807",131051,"BBB, 2013J","D",6
"808",131145,"CCC, 2014B","HD",7
"809",131145,"DDD, 2013B","D",6
"810",131152,"DDD, 2014J","F",1.5
"811",131222,"CCC, 2014J","D",6
"812",131222,"DDD, 2013J","D",6
"813",131235,"DDD, 2013B","WNF",NA
"814",131272,"FFF, 2013B","Cr",5
"815",131314,"GGG, 2014J","P",4
"816",131390,"AAA, 2014J","D",6
"817",131538,"FFF, 2014B","HD",7
"818",131597,"FFF, 2014J","Cr",5
"819",131609,"DDD, 2013B","WNF",NA
"820",131612,"DDD, 2014J","HD",7
"821",131695,"DDD, 2014B","WNF",NA
"822",131776,"EEE, 2014J","D",6
"823",131820,"GGG, 2014B","D",6
"824",131933,"CCC, 2014B","WNF",NA
"825",131933,"CCC, 2014J","Cr",5
"826",132123,"EEE, 2013J","HD",7
"827",132157,"DDD, 2014J","P",4
"828",132157,"FFF, 2014B","Cr",5
"829",132401,"DDD, 2013J","Cr",5
"830",132423,"CCC, 2014J","WNF",NA
"831",132423,"FFF, 2014J","WNF",NA
"832",132453,"FFF, 2013J","P",4
"833",132475,"FFF, 2014J","D",6
"834",132477,"FFF, 2014B","D",6
"835",132511,"DDD, 2014J","Cr",5
"836",132626,"BBB, 2013J","WNF",NA
"837",132924,"BBB, 2014J","F",1.5
"838",132932,"GGG, 2014J","P",4
"839",132972,"BBB, 2014B","P",4
"840",132976,"AAA, 2013J","Cr",5
"841",133019,"FFF, 2013J","D",6
"842",133068,"GGG, 2014B","HD",7
"843",133104,"CCC, 2014B","HD",7
"844",133104,"FFF, 2014B","D",6
"845",133155,"BBB, 2013B","HD",7
"846",133185,"FFF, 2013J","D",6
"847",133322,"FFF, 2014B","P",4
"848",133365,"DDD, 2014J","D",6
"849",133419,"CCC, 2014J","WNF",NA
"850",133718,"FFF, 2013J","Cr",5
"851",133748,"BBB, 2013B","P",4
"852",133816,"AAA, 2014J","Cr",5
"853",133922,"AAA, 2014J","D",6
"854",134025,"CCC, 2014B","WNF",NA
"855",134025,"DDD, 2013B","D",6
"856",134123,"GGG, 2014B","HD",7
"857",134143,"AAA, 2013J","D",6
"858",134188,"DDD, 2013B","Cr",5
"859",134190,"CCC, 2014J","WNF",NA
"860",134212,"EEE, 2014J","D",6
"861",134243,"DDD, 2014J","P",4
"862",134260,"FFF, 2013B","D",6
"863",134336,"DDD, 2013B","D",6
"864",134563,"BBB, 2013J","D",6
"865",134847,"FFF, 2013J","WNF",NA
"866",134847,"FFF, 2014B","D",6
"867",134851,"FFF, 2014B","P",4
"868",134920,"DDD, 2014J","F",1.5
"869",134982,"CCC, 2014J","WNF",NA
"870",134982,"EEE, 2013J","P",4
"871",135075,"FFF, 2013B","D",6
"872",135280,"FFF, 2014J","HD",7
"873",135330,"CCC, 2014B","P",4
"874",135330,"EEE, 2014B","HD",7
"875",135385,"DDD, 2013J","P",4
"876",135400,"AAA, 2013J","WNF",NA
"877",135400,"AAA, 2014J","F",1.5
"878",135471,"AAA, 2014J","D",6
"879",135763,"EEE, 2014J","D",6
"880",135792,"CCC, 2014B","D",6
"881",135999,"DDD, 2014J","WNF",NA
"882",136054,"FFF, 2014B","D",6
"883",136135,"DDD, 2014J","P",4
"884",136335,"CCC, 2014J","WNF",NA
"885",136793,"DDD, 2014J","P",4
"886",136894,"FFF, 2013J","Cr",5
"887",136944,"FFF, 2014B","WNF",NA
"888",136944,"FFF, 2014J","F",1.5
"889",137150,"DDD, 2014B","WNF",NA
"890",137281,"CCC, 2014J","P",4
"891",137603,"DDD, 2013B","D",6
"892",137873,"AAA, 2013J","D",6
"893",137903,"FFF, 2013J","P",4
"894",138204,"DDD, 2014B","D",6
"895",138289,"BBB, 2013J","Cr",5
"896",138407,"BBB, 2014J","WNF",NA
"897",138416,"DDD, 2014B","Cr",5
"898",138704,"DDD, 2014B","Cr",5
"899",138709,"DDD, 2013B","WNF",NA
"900",138710,"GGG, 2013J","Cr",5
"901",138715,"DDD, 2013J","WNF",NA
"902",138715,"DDD, 2014J","D",6
"903",138861,"CCC, 2014J","HD",7
"904",138920,"BBB, 2013J","Cr",5
"905",138997,"CCC, 2014J","F",1.5
"906",139033,"AAA, 2014J","P",4
"907",139190,"FFF, 2013J","HD",7
"908",139206,"FFF, 2014J","HD",7
"909",139250,"BBB, 2014B","HD",7
"910",139278,"FFF, 2013J","HD",7
"911",139329,"GGG, 2014B","D",6
"912",139549,"BBB, 2013J","P",4
"913",139701,"FFF, 2013J","HD",7
"914",139843,"DDD, 2013J","F",1.5
"915",139949,"FFF, 2013B","HD",7
"916",140060,"EEE, 2013J","HD",7
"917",140518,"EEE, 2013J","HD",7
"918",140719,"BBB, 2014B","P",4
"919",140807,"DDD, 2013J","Cr",5
"920",140866,"FFF, 2013B","HD",7
"921",140907,"FFF, 2013B","D",6
"922",141301,"DDD, 2013J","WNF",NA
"923",141355,"AAA, 2013J","Cr",5
"924",141377,"AAA, 2013J","WNF",NA
"925",141377,"AAA, 2014J","F",1.5
"926",141430,"FFF, 2014B","D",6
"927",141497,"DDD, 2014B","Cr",5
"928",141506,"AAA, 2014J","D",6
"929",141648,"FFF, 2013J","D",6
"930",141823,"BBB, 2013B","WNF",NA
"931",141827,"GGG, 2014J","Cr",5
"932",141949,"BBB, 2013J","D",6
"933",142092,"CCC, 2014J","HD",7
"934",142092,"EEE, 2014J","HD",7
"935",142310,"FFF, 2014J","D",6
"936",142324,"BBB, 2013B","Cr",5
"937",142324,"BBB, 2014J","Cr",5
"938",142326,"AAA, 2013J","D",6
"939",142339,"FFF, 2013B","HD",7
"940",142819,"DDD, 2013B","P",4
"941",142935,"CCC, 2014B","Cr",5
"942",142990,"GGG, 2013J","P",4
"943",143350,"FFF, 2013B","HD",7
"944",143711,"EEE, 2013J","HD",7
"945",143741,"BBB, 2013B","D",6
"946",143755,"FFF, 2014J","HD",7
"947",144448,"EEE, 2013J","HD",7
"948",144562,"FFF, 2013J","D",6
"949",144745,"CCC, 2014J","P",4
"950",144745,"EEE, 2014B","HD",7
"951",144747,"FFF, 2013B","HD",7
"952",144801,"AAA, 2013J","Cr",5
"953",144895,"DDD, 2013J","D",6
"954",144908,"DDD, 2014B","WNF",NA
"955",144923,"DDD, 2013B","Cr",5
"956",144959,"FFF, 2013J","WNF",NA
"957",144959,"FFF, 2014J","WNF",NA
"958",145114,"CCC, 2014J","F",1.5
"959",145114,"DDD, 2014B","P",4
"960",145130,"AAA, 2013J","P",4
"961",145280,"BBB, 2014J","P",4
"962",145282,"CCC, 2014B","HD",7
"963",145388,"GGG, 2014B","Cr",5
"964",145490,"CCC, 2014J","F",1.5
"965",145544,"BBB, 2013B","D",6
"966",145578,"DDD, 2014J","WNF",NA
"967",145640,"CCC, 2014J","HD",7
"968",145640,"DDD, 2014B","HD",7
"969",145770,"DDD, 2014B","WNF",NA
"970",146165,"BBB, 2013J","D",6
"971",146188,"AAA, 2013J","F",1.5
"972",146485,"DDD, 2013J","P",4
"973",146503,"AAA, 2014J","P",4
"974",146600,"BBB, 2013J","D",6
"975",146651,"DDD, 2013B","Cr",5
"976",146666,"DDD, 2013J","F",1.5
"977",146679,"FFF, 2013B","WNF",NA
"978",146738,"FFF, 2013J","HD",7
"979",146943,"DDD, 2014J","WNF",NA
"980",146974,"EEE, 2013J","Cr",5
"981",147168,"FFF, 2013B","D",6
"982",147307,"DDD, 2013B","WNF",NA
"983",147328,"DDD, 2014J","P",4
"984",147675,"CCC, 2014B","WNF",NA
"985",147715,"DDD, 2014J","P",4
"986",147756,"AAA, 2013J","Cr",5
"987",147756,"AAA, 2014J","Cr",5
"988",147793,"AAA, 2013J","WNF",NA
"989",147876,"BBB, 2013B","Cr",5
"990",148008,"DDD, 2013J","P",4
"991",148282,"EEE, 2014B","F",1.5
"992",148328,"FFF, 2013J","WNF",NA
"993",148414,"DDD, 2014J","D",6
"994",148427,"BBB, 2014B","Cr",5
"995",148993,"AAA, 2013J","WNF",NA
"996",148993,"AAA, 2014J","D",6
"997",149178,"FFF, 2014J","HD",7
"998",149567,"FFF, 2013B","WNF",NA
"999",149680,"FFF, 2013B","HD",7
"1000",149693,"FFF, 2013B","D",6
"1001",149741,"AAA, 2014J","Cr",5
"1002",149962,"AAA, 2014J","Cr",5
"1003",149964,"FFF, 2014J","WNF",NA
"1004",150121,"FFF, 2014B","P",4
"1005",150282,"FFF, 2014J","D",6
"1006",150398,"BBB, 2014J","HD",7
"1007",150578,"DDD, 2013B","Cr",5
"1008",150763,"FFF, 2013B","Cr",5
"1009",151358,"AAA, 2013J","P",4
"1010",151465,"FFF, 2013B","Cr",5
"1011",151549,"CCC, 2014B","D",6
"1012",151587,"AAA, 2014J","WNF",NA
"1013",151697,"BBB, 2013B","D",6
"1014",151745,"DDD, 2014J","P",4
"1015",151800,"BBB, 2013J","P",4
"1016",151917,"BBB, 2013J","D",6
"1017",151917,"BBB, 2014J","F",1.5
"1018",152153,"BBB, 2013B","WNF",NA
"1019",152320,"DDD, 2014B","WNF",NA
"1020",152320,"DDD, 2014J","Cr",5
"1021",152428,"CCC, 2014B","P",4
"1022",152524,"FFF, 2014J","HD",7
"1023",152587,"FFF, 2013J","D",6
"1024",152626,"FFF, 2014B","P",4
"1025",152668,"AAA, 2014J","WNF",NA
"1026",152671,"GGG, 2014B","D",6
"1027",152887,"FFF, 2013J","WNF",NA
"1028",152910,"BBB, 2013B","D",6
"1029",152917,"FFF, 2014J","HD",7
"1030",152929,"BBB, 2013B","Cr",5
"1031",152962,"CCC, 2014B","Cr",5
"1032",152973,"BBB, 2014J","Cr",5
"1033",153110,"FFF, 2013B","P",4
"1034",153170,"DDD, 2014J","P",4
"1035",153212,"BBB, 2013B","D",6
"1036",153611,"FFF, 2014B","D",6
"1037",153704,"BBB, 2013B","WNF",NA
"1038",153704,"BBB, 2013J","D",6
"1039",153785,"FFF, 2013B","HD",7
"1040",153788,"EEE, 2013J","Cr",5
"1041",154011,"BBB, 2013J","D",6
"1042",154027,"BBB, 2013B","Cr",5
"1043",154057,"FFF, 2013J","Cr",5
"1044",154059,"FFF, 2013J","P",4
"1045",154073,"DDD, 2014J","F",1.5
"1046",154125,"BBB, 2013B","D",6
"1047",154191,"FFF, 2013J","HD",7
"1048",154540,"BBB, 2013B","D",6
"1049",154570,"BBB, 2013J","WNF",NA
"1050",154697,"DDD, 2014B","WNF",NA
"1051",155067,"CCC, 2014B","F",1.5
"1052",155158,"FFF, 2014B","Cr",5
"1053",155256,"GGG, 2013J","HD",7
"1054",155298,"CCC, 2014J","Cr",5
"1055",155298,"FFF, 2013J","D",6
"1056",155484,"BBB, 2014J","HD",7
"1057",155511,"FFF, 2013B","HD",7
"1058",155550,"AAA, 2013J","Cr",5
"1059",155631,"BBB, 2014B","D",6
"1060",155854,"AAA, 2013J","D",6
"1061",155938,"FFF, 2014J","D",6
"1062",155956,"CCC, 2014J","F",1.5
"1063",155963,"CCC, 2014B","HD",7
"1064",155984,"AAA, 2013J","WNF",NA
"1065",155984,"AAA, 2014J","D",6
"1066",156127,"GGG, 2013J","Cr",5
"1067",156171,"FFF, 2013J","Cr",5
"1068",156311,"BBB, 2013J","HD",7
"1069",156358,"BBB, 2014J","WNF",NA
"1070",156594,"EEE, 2014B","D",6
"1071",156783,"DDD, 2013J","Cr",5
"1072",156835,"BBB, 2013B","D",6
"1073",157060,"BBB, 2013J","Cr",5
"1074",157225,"FFF, 2014J","WNF",NA
"1075",157276,"BBB, 2014B","D",6
"1076",157298,"DDD, 2013B","P",4
"1077",157308,"FFF, 2013B","Cr",5
"1078",157310,"DDD, 2013J","Cr",5
"1079",157568,"AAA, 2013J","Cr",5
"1080",157752,"BBB, 2014J","P",4
"1081",157795,"BBB, 2013J","HD",7
"1082",158575,"DDD, 2014J","WNF",NA
"1083",158611,"DDD, 2013J","P",4
"1084",158707,"AAA, 2014J","WNF",NA
"1085",158708,"EEE, 2014J","HD",7
"1086",158831,"EEE, 2014B","D",6
"1087",159287,"EEE, 2014J","D",6
"1088",159293,"BBB, 2014B","HD",7
"1089",159484,"GGG, 2013J","Cr",5
"1090",159571,"GGG, 2014B","D",6
"1091",159596,"DDD, 2013B","WNF",NA
"1092",159906,"FFF, 2014J","P",4
"1093",159925,"DDD, 2013B","P",4
"1094",159947,"FFF, 2014J","Cr",5
"1095",159954,"AAA, 2013J","WNF",NA
"1096",159954,"AAA, 2014J","WNF",NA
"1097",160005,"DDD, 2013B","D",6
"1098",160026,"BBB, 2014J","Cr",5
"1099",160181,"DDD, 2014J","WNF",NA
"1100",160193,"FFF, 2013B","WNF",NA
"1101",160300,"CCC, 2014B","Cr",5
"1102",160310,"FFF, 2013J","F",1.5
"1103",160401,"DDD, 2013B","WNF",NA
"1104",160472,"FFF, 2014B","P",4
"1105",160479,"GGG, 2014B","D",6
"1106",160536,"CCC, 2014J","Cr",5
"1107",160536,"EEE, 2013J","HD",7
"1108",160934,"FFF, 2013J","Cr",5
"1109",160945,"GGG, 2014B","HD",7
"1110",160946,"FFF, 2013J","D",6
"1111",161491,"BBB, 2013J","D",6
"1112",161658,"FFF, 2013B","P",4
"1113",161678,"BBB, 2013B","F",1.5
"1114",161781,"CCC, 2014J","WNF",NA
"1115",161781,"EEE, 2014J","HD",7
"1116",162210,"EEE, 2014J","HD",7
"1117",162337,"DDD, 2013J","Cr",5
"1118",162337,"DDD, 2014J","P",4
"1119",162650,"CCC, 2014B","F",1.5
"1120",162809,"FFF, 2013J","D",6
"1121",162984,"DDD, 2013B","WNF",NA
"1122",163067,"DDD, 2013B","P",4
"1123",163120,"FFF, 2013J","D",6
"1124",163332,"FFF, 2014B","P",4
"1125",163962,"FFF, 2014B","WNF",NA
"1126",163996,"DDD, 2014J","F",1.5
"1127",164148,"FFF, 2014J","D",6
"1128",164211,"GGG, 2014B","HD",7
"1129",164259,"AAA, 2013J","Cr",5
"1130",164922,"GGG, 2013J","HD",7
"1131",164935,"DDD, 2013J","D",6
"1132",164944,"AAA, 2014J","P",4
"1133",164968,"CCC, 2014J","P",4
"1134",164968,"EEE, 2013J","HD",7
"1135",165099,"BBB, 2014J","P",4
"1136",165178,"DDD, 2013J","WNF",NA
"1137",165178,"DDD, 2014B","F",1.5
"1138",165226,"AAA, 2014J","D",6
"1139",165243,"BBB, 2013B","Cr",5
"1140",165376,"EEE, 2014B","P",4
"1141",165421,"DDD, 2013B","P",4
"1142",165509,"EEE, 2013J","Cr",5
"1143",165617,"FFF, 2013B","P",4
"1144",165647,"CCC, 2014B","WNF",NA
"1145",165647,"CCC, 2014J","P",4
"1146",165733,"CCC, 2014B","WNF",NA
"1147",165733,"CCC, 2014J","WNF",NA
"1148",165733,"DDD, 2013B","P",4
"1149",165806,"FFF, 2013B","F",1.5
"1150",165823,"BBB, 2013J","WNF",NA
"1151",165904,"BBB, 2014B","HD",7
"1152",166123,"FFF, 2014J","Cr",5
"1153",166160,"CCC, 2014B","HD",7
"1154",166183,"GGG, 2013J","Cr",5
"1155",166327,"FFF, 2013B","D",6
"1156",166342,"DDD, 2013B","D",6
"1157",166421,"FFF, 2013B","D",6
"1158",166713,"DDD, 2013B","D",6
"1159",166988,"DDD, 2013B","Cr",5
"1160",167106,"FFF, 2014B","P",4
"1161",167557,"FFF, 2013B","WNF",NA
"1162",167717,"DDD, 2013B","F",1.5
"1163",167759,"FFF, 2013B","P",4
"1164",167791,"CCC, 2014B","Cr",5
"1165",167791,"EEE, 2014B","HD",7
"1166",167906,"AAA, 2013J","Cr",5
"1167",167945,"DDD, 2014J","WNF",NA
"1168",167961,"AAA, 2014J","D",6
"1169",168178,"CCC, 2014B","F",1.5
"1170",168229,"FFF, 2013J","HD",7
"1171",168243,"DDD, 2013B","WNF",NA
"1172",168843,"DDD, 2014J","WNF",NA
"1173",168936,"AAA, 2013J","Cr",5
"1174",169008,"BBB, 2014J","F",1.5
"1175",169079,"DDD, 2013J","HD",7
"1176",169213,"BBB, 2013J","Cr",5
"1177",169297,"CCC, 2014J","WNF",NA
"1178",169380,"CCC, 2014B","D",6
"1179",169400,"BBB, 2014J","HD",7
"1180",169490,"FFF, 2013B","D",6
"1181",169515,"BBB, 2013B","WNF",NA
"1182",169596,"FFF, 2014J","Cr",5
"1183",169858,"FFF, 2013B","Cr",5
"1184",169894,"DDD, 2013B","WNF",NA
"1185",169894,"DDD, 2014J","D",6
"1186",169908,"FFF, 2013J","Cr",5
"1187",170025,"CCC, 2014B","WNF",NA
"1188",170025,"DDD, 2013B","P",4
"1189",170030,"CCC, 2014J","HD",7
"1190",170030,"FFF, 2013J","HD",7
"1191",170165,"FFF, 2013B","D",6
"1192",170356,"BBB, 2013B","WNF",NA
"1193",170864,"CCC, 2014B","HD",7
"1194",170874,"FFF, 2014J","P",4
"1195",170936,"EEE, 2014B","P",4
"1196",170943,"FFF, 2013J","D",6
"1197",171304,"FFF, 2013J","P",4
"1198",171334,"EEE, 2014B","WNF",NA
"1199",171549,"FFF, 2013J","WNF",NA
"1200",171692,"FFF, 2013J","P",4
"1201",171692,"FFF, 2014J","WNF",NA
"1202",171751,"BBB, 2014B","Cr",5
"1203",171843,"EEE, 2014J","Cr",5
"1204",171896,"CCC, 2014B","WNF",NA
"1205",171896,"CCC, 2014J","WNF",NA
"1206",171896,"DDD, 2013B","Cr",5
"1207",172112,"AAA, 2013J","Cr",5
"1208",172137,"BBB, 2014B","D",6
"1209",172493,"FFF, 2014J","D",6
"1210",172797,"AAA, 2013J","P",4
"1211",172965,"CCC, 2014B","HD",7
"1212",172965,"DDD, 2014J","D",6
"1213",173004,"DDD, 2013B","WNF",NA
"1214",173004,"DDD, 2013J","P",4
"1215",173163,"BBB, 2014J","F",1.5
"1216",173316,"BBB, 2013B","F",1.5
"1217",173335,"BBB, 2013B","P",4
"1218",173341,"EEE, 2014J","P",4
"1219",173370,"DDD, 2013J","P",4
"1220",173412,"FFF, 2013J","WNF",NA
"1221",173412,"FFF, 2014J","WNF",NA
"1222",173710,"EEE, 2013J","HD",7
"1223",173834,"EEE, 2013J","HD",7
"1224",174010,"EEE, 2013J","D",6
"1225",174024,"AAA, 2014J","P",4
"1226",174094,"AAA, 2014J","D",6
"1227",174222,"BBB, 2013J","Cr",5
"1228",174436,"FFF, 2013B","F",1.5
"1229",174440,"BBB, 2013J","F",1.5
"1230",174487,"BBB, 2013J","P",4
"1231",174745,"AAA, 2014J","Cr",5
"1232",174782,"AAA, 2013J","D",6
"1233",174805,"FFF, 2013B","WNF",NA
"1234",175392,"AAA, 2013J","D",6
"1235",175447,"AAA, 2014J","Cr",5
"1236",175453,"FFF, 2013J","Cr",5
"1237",175490,"CCC, 2014B","HD",7
"1238",175638,"CCC, 2014J","F",1.5
"1239",175772,"AAA, 2014J","WNF",NA
"1240",175804,"DDD, 2014J","WNF",NA
"1241",175932,"AAA, 2013J","D",6
"1242",175940,"EEE, 2014J","D",6
"1243",175991,"AAA, 2013J","F",1.5
"1244",176086,"EEE, 2013J","Cr",5
"1245",176092,"DDD, 2013B","P",4
"1246",177333,"DDD, 2013B","P",4
"1247",177354,"DDD, 2013J","D",6
"1248",177472,"EEE, 2014J","HD",7
"1249",177492,"FFF, 2014J","HD",7
"1250",177554,"BBB, 2014J","Cr",5
"1251",177568,"FFF, 2013J","Cr",5
"1252",177781,"DDD, 2014J","D",6
"1253",177817,"DDD, 2013B","WNF",NA
"1254",177967,"CCC, 2014B","D",6
"1255",177981,"DDD, 2013B","D",6
"1256",178020,"DDD, 2013J","P",4
"1257",178072,"CCC, 2014B","WNF",NA
"1258",178072,"CCC, 2014J","P",4
"1259",178118,"FFF, 2013J","P",4
"1260",178179,"FFF, 2014B","D",6
"1261",178258,"DDD, 2014B","WNF",NA
"1262",178496,"CCC, 2014B","HD",7
"1263",178738,"BBB, 2013J","Cr",5
"1264",178963,"BBB, 2013J","Cr",5
"1265",179073,"BBB, 2014J","WNF",NA
"1266",179081,"FFF, 2014B","F",1.5
"1267",179254,"BBB, 2013J","P",4
"1268",179297,"BBB, 2014J","HD",7
"1269",179605,"BBB, 2013B","WNF",NA
"1270",179718,"DDD, 2013J","Cr",5
"1271",179892,"DDD, 2013B","D",6
"1272",179904,"DDD, 2013J","P",4
"1273",180651,"DDD, 2013J","D",6
"1274",180667,"DDD, 2013B","Cr",5
"1275",180753,"AAA, 2013J","P",4
"1276",180958,"DDD, 2013B","Cr",5
"1277",180974,"FFF, 2013B","WNF",NA
"1278",180974,"FFF, 2013J","Cr",5
"1279",180976,"CCC, 2014B","Cr",5
"1280",181251,"GGG, 2014J","P",4
"1281",181316,"AAA, 2013J","WNF",NA
"1282",181508,"FFF, 2013B","HD",7
"1283",181719,"FFF, 2014B","WNF",NA
"1284",181861,"CCC, 2014J","Cr",5
"1285",181992,"FFF, 2013B","P",4
"1286",182400,"EEE, 2014B","F",1.5
"1287",182468,"FFF, 2013B","Cr",5
"1288",182661,"BBB, 2013J","D",6
"1289",182824,"BBB, 2013B","Cr",5
"1290",182854,"CCC, 2014J","P",4
"1291",183057,"AAA, 2014J","Cr",5
"1292",183096,"AAA, 2013J","P",4
"1293",183287,"BBB, 2014B","WNF",NA
"1294",183331,"DDD, 2014B","F",1.5
"1295",183429,"FFF, 2014B","P",4
"1296",183714,"DDD, 2013B","Cr",5
"1297",183806,"BBB, 2013B","HD",7
