"","vle_material_id","module_id","presentation_id","vle_resource_type"
"715",543242,"BBB","2013B","resource"
"716",543112,"BBB","2013B","resource"
"717",543280,"BBB","2013B","resource"
"718",543144,"BBB","2013B","resource"
"719",543309,"BBB","2013B","resource"
"720",542806,"BBB","2013B","forumng"
"721",543173,"BBB","2013B","resource"
"722",543043,"BBB","2013B","subpage"
"723",543205,"BBB","2013B","resource"
"724",543077,"BBB","2013B","subpage"
"725",543239,"BBB","2013B","resource"
"726",543109,"BBB","2013B","resource"
"727",543277,"BBB","2013B","resource"
"728",543141,"BBB","2013B","resource"
"729",703732,"BBB","2013J","forumng"
"730",704084,"BBB","2013J","resource"
"731",703951,"BBB","2013J","subpage"
"732",704116,"BBB","2013J","resource"
"733",703986,"BBB","2013J","resource"
"734",704148,"BBB","2013J","resource"
"735",704018,"BBB","2013J","resource"
"736",704180,"BBB","2013J","resource"
"737",704050,"BBB","2013J","resource"
"738",704212,"BBB","2013J","resource"
"739",704081,"BBB","2013J","resource"
"740",703948,"BBB","2013J","subpage"
"741",704113,"BBB","2013J","resource"
"742",703983,"BBB","2013J","resource"
"743",704145,"BBB","2013J","resource"
"744",704015,"BBB","2013J","resource"
"745",704177,"BBB","2013J","resource"
"746",704047,"BBB","2013J","resource"
"747",704209,"BBB","2013J","resource"
"748",703729,"BBB","2013J","forumng"
"749",704078,"BBB","2013J","resource"
"750",703945,"BBB","2013J","subpage"
"751",704110,"BBB","2013J","resource"
"752",703979,"BBB","2013J","resource"
"753",704142,"BBB","2013J","resource"
"754",704012,"BBB","2013J","resource"
"755",704174,"BBB","2013J","resource"
"756",704044,"BBB","2013J","resource"
"757",704206,"BBB","2013J","resource"
"758",703726,"BBB","2013J","forumng"
"759",703942,"BBB","2013J","subpage"
"760",704107,"BBB","2013J","resource"
"761",703974,"BBB","2013J","subpage"
"762",704139,"BBB","2013J","resource"
"763",704009,"BBB","2013J","resource"
"764",704171,"BBB","2013J","resource"
"765",704041,"BBB","2013J","resource"
"766",704203,"BBB","2013J","resource"
"767",703722,"BBB","2013J","forumng"
"768",704075,"BBB","2013J","resource"
"769",704238,"BBB","2013J","url"
"770",703939,"BBB","2013J","subpage"
"771",704104,"BBB","2013J","resource"
"772",703971,"BBB","2013J","subpage"
"773",704136,"BBB","2013J","resource"
"774",704006,"BBB","2013J","resource"
"775",704168,"BBB","2013J","resource"
"776",704038,"BBB","2013J","resource"
"777",704200,"BBB","2013J","resource"
"778",704071,"BBB","2013J","resource"
"779",703901,"BBB","2013J","oucontent"
"780",704101,"BBB","2013J","resource"
"781",703968,"BBB","2013J","subpage"
"782",704133,"BBB","2013J","resource"
"783",704003,"BBB","2013J","resource"
"784",704165,"BBB","2013J","resource"
"785",704035,"BBB","2013J","resource"
"786",704197,"BBB","2013J","resource"
"787",704067,"BBB","2013J","resource"
"788",704235,"BBB","2013J","url"
"789",703897,"BBB","2013J","quiz"
"790",704098,"BBB","2013J","resource"
"791",703965,"BBB","2013J","subpage"
"792",704130,"BBB","2013J","resource"
"793",704000,"BBB","2013J","resource"
"794",704162,"BBB","2013J","resource"
"795",704032,"BBB","2013J","resource"
"796",704194,"BBB","2013J","resource"
"797",704064,"BBB","2013J","resource"
"798",704232,"BBB","2013J","url"
"799",703894,"BBB","2013J","quiz"
"800",704095,"BBB","2013J","resource"
"801",703962,"BBB","2013J","subpage"
"802",704127,"BBB","2013J","resource"
"803",703997,"BBB","2013J","resource"
"804",704159,"BBB","2013J","resource"
"805",704029,"BBB","2013J","resource"
"806",704191,"BBB","2013J","resource"
"807",704061,"BBB","2013J","resource"
"808",704228,"BBB","2013J","url"
"809",703740,"BBB","2013J","forumng"
"810",704092,"BBB","2013J","resource"
"811",703959,"BBB","2013J","subpage"
"812",704124,"BBB","2013J","resource"
"813",703994,"BBB","2013J","resource"
"814",704156,"BBB","2013J","resource"
"815",704026,"BBB","2013J","resource"
"816",704188,"BBB","2013J","resource"
"817",704058,"BBB","2013J","resource"
"818",704224,"BBB","2013J","url"
"819",703737,"BBB","2013J","forumng"
"820",704089,"BBB","2013J","resource"
"821",703956,"BBB","2013J","subpage"
"822",704121,"BBB","2013J","resource"
"823",703991,"BBB","2013J","resource"
"824",704153,"BBB","2013J","resource"
"825",704023,"BBB","2013J","resource"
"826",704185,"BBB","2013J","resource"
"827",704055,"BBB","2013J","resource"
"828",704218,"BBB","2013J","resource"
"829",703734,"BBB","2013J","forumng"
"830",704086,"BBB","2013J","resource"
"831",703953,"BBB","2013J","subpage"
"832",704118,"BBB","2013J","resource"
"833",703988,"BBB","2013J","resource"
"834",704150,"BBB","2013J","resource"
"835",704020,"BBB","2013J","resource"
"836",704182,"BBB","2013J","resource"
"837",704052,"BBB","2013J","resource"
"838",704214,"BBB","2013J","resource"
"839",704083,"BBB","2013J","resource"
"840",703950,"BBB","2013J","subpage"
"841",704115,"BBB","2013J","resource"
"842",703985,"BBB","2013J","resource"
"843",704147,"BBB","2013J","resource"
"844",704017,"BBB","2013J","resource"
"845",704179,"BBB","2013J","resource"
"846",704049,"BBB","2013J","resource"
"847",704211,"BBB","2013J","resource"
"848",703731,"BBB","2013J","forumng"
"849",704080,"BBB","2013J","resource"
"850",703947,"BBB","2013J","subpage"
"851",704112,"BBB","2013J","resource"
"852",703982,"BBB","2013J","resource"
"853",704144,"BBB","2013J","resource"
"854",704014,"BBB","2013J","resource"
"855",704176,"BBB","2013J","resource"
"856",704046,"BBB","2013J","resource"
"857",704208,"BBB","2013J","resource"
"858",703728,"BBB","2013J","forumng"
"859",703944,"BBB","2013J","subpage"
"860",704109,"BBB","2013J","resource"
"861",703977,"BBB","2013J","subpage"
"862",704141,"BBB","2013J","resource"
"863",704011,"BBB","2013J","resource"
"864",704173,"BBB","2013J","resource"
"865",704043,"BBB","2013J","resource"
"866",704205,"BBB","2013J","resource"
"867",703725,"BBB","2013J","forumng"
"868",704077,"BBB","2013J","resource"
"869",704240,"BBB","2013J","url"
"870",703941,"BBB","2013J","subpage"
"871",704106,"BBB","2013J","resource"
"872",703973,"BBB","2013J","subpage"
"873",704138,"BBB","2013J","resource"
"874",704008,"BBB","2013J","resource"
"875",704170,"BBB","2013J","resource"
"876",704040,"BBB","2013J","resource"
"877",704202,"BBB","2013J","resource"
"878",703721,"BBB","2013J","homepage"
"879",704074,"BBB","2013J","resource"
"880",703933,"BBB","2013J","sharedsubpage"
"881",704103,"BBB","2013J","resource"
"882",703970,"BBB","2013J","subpage"
"883",704135,"BBB","2013J","resource"
"884",704005,"BBB","2013J","resource"
"885",704167,"BBB","2013J","resource"
"886",704037,"BBB","2013J","resource"
"887",704199,"BBB","2013J","resource"
"888",704069,"BBB","2013J","resource"
"889",704237,"BBB","2013J","url"
"890",703900,"BBB","2013J","oucontent"
"891",704100,"BBB","2013J","resource"
"892",703967,"BBB","2013J","subpage"
"893",704132,"BBB","2013J","resource"
"894",704002,"BBB","2013J","resource"
"895",704164,"BBB","2013J","resource"
"896",704034,"BBB","2013J","resource"
"897",704196,"BBB","2013J","resource"
"898",704066,"BBB","2013J","resource"
"899",704234,"BBB","2013J","url"
"900",703896,"BBB","2013J","quiz"
"901",704097,"BBB","2013J","resource"
"902",703964,"BBB","2013J","subpage"
"903",704129,"BBB","2013J","resource"
"904",703999,"BBB","2013J","resource"
"905",704161,"BBB","2013J","resource"
"906",704031,"BBB","2013J","resource"
"907",704193,"BBB","2013J","resource"
"908",704063,"BBB","2013J","resource"
"909",704231,"BBB","2013J","url"
"910",703742,"BBB","2013J","glossary"
"911",704094,"BBB","2013J","resource"
"912",703961,"BBB","2013J","subpage"
"913",704126,"BBB","2013J","resource"
"914",703996,"BBB","2013J","resource"
"915",704158,"BBB","2013J","resource"
"916",704028,"BBB","2013J","resource"
"917",704190,"BBB","2013J","resource"
"918",704060,"BBB","2013J","resource"
"919",704227,"BBB","2013J","url"
"920",703739,"BBB","2013J","forumng"
"921",704091,"BBB","2013J","resource"
"922",703958,"BBB","2013J","subpage"
"923",704123,"BBB","2013J","resource"
"924",703993,"BBB","2013J","resource"
"925",704155,"BBB","2013J","resource"
"926",704025,"BBB","2013J","resource"
"927",704187,"BBB","2013J","resource"
"928",704057,"BBB","2013J","resource"
"929",704222,"BBB","2013J","oucollaborate"
"930",703736,"BBB","2013J","forumng"
"931",704088,"BBB","2013J","resource"
"932",703955,"BBB","2013J","subpage"
"933",704120,"BBB","2013J","resource"
"934",703990,"BBB","2013J","resource"
"935",704152,"BBB","2013J","resource"
"936",704022,"BBB","2013J","resource"
"937",704184,"BBB","2013J","resource"
"938",704054,"BBB","2013J","resource"
"939",704217,"BBB","2013J","resource"
"940",703733,"BBB","2013J","forumng"
"941",704085,"BBB","2013J","resource"
"942",703952,"BBB","2013J","subpage"
"943",704117,"BBB","2013J","resource"
"944",703987,"BBB","2013J","resource"
"945",704149,"BBB","2013J","resource"
"946",704019,"BBB","2013J","resource"
"947",704181,"BBB","2013J","resource"
"948",704051,"BBB","2013J","resource"
"949",704213,"BBB","2013J","resource"
"950",704082,"BBB","2013J","resource"
"951",703949,"BBB","2013J","subpage"
"952",704114,"BBB","2013J","resource"
"953",703984,"BBB","2013J","resource"
"954",704146,"BBB","2013J","resource"
"955",704016,"BBB","2013J","resource"
"956",704178,"BBB","2013J","resource"
"957",704048,"BBB","2013J","resource"
"958",704210,"BBB","2013J","resource"
"959",703730,"BBB","2013J","forumng"
"960",704079,"BBB","2013J","resource"
"961",703946,"BBB","2013J","subpage"
"962",704111,"BBB","2013J","resource"
"963",703981,"BBB","2013J","resource"
"964",704143,"BBB","2013J","resource"
"965",704013,"BBB","2013J","resource"
"966",704175,"BBB","2013J","resource"
"967",704045,"BBB","2013J","resource"
"968",704207,"BBB","2013J","resource"
"969",703727,"BBB","2013J","forumng"
"970",703943,"BBB","2013J","subpage"
"971",704108,"BBB","2013J","resource"
"972",703975,"BBB","2013J","subpage"
"973",704140,"BBB","2013J","resource"
"974",704010,"BBB","2013J","resource"
"975",704172,"BBB","2013J","resource"
"976",704042,"BBB","2013J","resource"
"977",704204,"BBB","2013J","resource"
"978",703723,"BBB","2013J","forumng"
"979",704076,"BBB","2013J","resource"
"980",704239,"BBB","2013J","url"
"981",703940,"BBB","2013J","subpage"
"982",704105,"BBB","2013J","resource"
"983",703972,"BBB","2013J","subpage"
"984",704137,"BBB","2013J","resource"
"985",704007,"BBB","2013J","resource"
"986",704169,"BBB","2013J","resource"
"987",704039,"BBB","2013J","resource"
"988",704201,"BBB","2013J","resource"
"989",704073,"BBB","2013J","resource"
"990",703902,"BBB","2013J","oucontent"
"991",704102,"BBB","2013J","resource"
"992",703969,"BBB","2013J","subpage"
"993",704134,"BBB","2013J","resource"
"994",704004,"BBB","2013J","resource"
"995",704166,"BBB","2013J","resource"
"996",704036,"BBB","2013J","resource"
"997",704198,"BBB","2013J","resource"
"998",704068,"BBB","2013J","resource"
"999",704236,"BBB","2013J","url"
"1000",703898,"BBB","2013J","quiz"
"1001",704099,"BBB","2013J","resource"
"1002",703966,"BBB","2013J","subpage"
"1003",704131,"BBB","2013J","resource"
"1004",704001,"BBB","2013J","resource"
"1005",704163,"BBB","2013J","resource"
"1006",704033,"BBB","2013J","resource"
"1007",704195,"BBB","2013J","resource"
"1008",704065,"BBB","2013J","resource"
"1009",704233,"BBB","2013J","url"
"1010",703895,"BBB","2013J","quiz"
"1011",704096,"BBB","2013J","resource"
"1012",703963,"BBB","2013J","subpage"
"1013",704128,"BBB","2013J","resource"
"1014",703998,"BBB","2013J","resource"
"1015",704160,"BBB","2013J","resource"
"1016",704030,"BBB","2013J","resource"
"1017",704192,"BBB","2013J","resource"
"1018",704062,"BBB","2013J","resource"
"1019",704229,"BBB","2013J","url"
"1020",703741,"BBB","2013J","forumng"
"1021",704093,"BBB","2013J","resource"
"1022",703960,"BBB","2013J","subpage"
"1023",704125,"BBB","2013J","resource"
"1024",703995,"BBB","2013J","resource"
"1025",704157,"BBB","2013J","resource"
"1026",704027,"BBB","2013J","resource"
"1027",704189,"BBB","2013J","resource"
"1028",704059,"BBB","2013J","resource"
"1029",704226,"BBB","2013J","url"
"1030",703738,"BBB","2013J","forumng"
"1031",704090,"BBB","2013J","resource"
"1032",703957,"BBB","2013J","subpage"
"1033",704122,"BBB","2013J","resource"
"1034",703992,"BBB","2013J","resource"
"1035",704154,"BBB","2013J","resource"
"1036",704024,"BBB","2013J","resource"
"1037",704186,"BBB","2013J","resource"
"1038",704056,"BBB","2013J","resource"
"1039",704221,"BBB","2013J","oucollaborate"
"1040",703735,"BBB","2013J","forumng"
"1041",704087,"BBB","2013J","resource"
"1042",703954,"BBB","2013J","subpage"
"1043",704119,"BBB","2013J","resource"
"1044",703989,"BBB","2013J","resource"
"1045",704151,"BBB","2013J","resource"
"1046",704021,"BBB","2013J","resource"
"1047",704183,"BBB","2013J","resource"
"1048",704053,"BBB","2013J","resource"
"1049",704215,"BBB","2013J","resource"
"1050",768516,"BBB","2014B","resource"
"1051",768377,"BBB","2014B","quiz"
"1052",768549,"BBB","2014B","resource"
"1053",768417,"BBB","2014B","subpage"
"1054",768585,"BBB","2014B","resource"
"1055",768451,"BBB","2014B","resource"
"1056",768624,"BBB","2014B","resource"
"1057",768484,"BBB","2014B","resource"
"1058",768656,"BBB","2014B","resource"
"1059",768513,"BBB","2014B","resource"
"1060",768349,"BBB","2014B","forumng"
"1061",768546,"BBB","2014B","resource"
"1062",768414,"BBB","2014B","subpage"
"1063",768582,"BBB","2014B","resource"
"1064",768448,"BBB","2014B","resource"
"1065",768615,"BBB","2014B","resource"
"1066",768621,"BBB","2014B","resource"
"1067",768481,"BBB","2014B","resource"
"1068",768653,"BBB","2014B","resource"
"1069",768786,"BBB","2014B","url"
"1070",768345,"BBB","2014B","forumng"
"1071",768543,"BBB","2014B","resource"
"1072",768411,"BBB","2014B","subpage"
"1073",768579,"BBB","2014B","resource"
"1074",768445,"BBB","2014B","resource"
"1075",768612,"BBB","2014B","resource"
"1076",768618,"BBB","2014B","resource"
"1077",768478,"BBB","2014B","resource"
"1078",768650,"BBB","2014B","resource"
"1079",768510,"BBB","2014B","resource"
"1080",768780,"BBB","2014B","url"
"1081",768341,"BBB","2014B","forumng"
"1082",768540,"BBB","2014B","resource"
"1083",768408,"BBB","2014B","subpage"
"1084",768574,"BBB","2014B","resource"
"1085",768442,"BBB","2014B","resource"
"1086",768609,"BBB","2014B","resource"
"1087",768475,"BBB","2014B","resource"
"1088",768647,"BBB","2014B","resource"
"1089",768507,"BBB","2014B","resource"
"1090",768777,"BBB","2014B","url"
"1091",768338,"BBB","2014B","forumng"
"1092",768537,"BBB","2014B","resource"
"1093",768405,"BBB","2014B","subpage"
"1094",768571,"BBB","2014B","resource"
"1095",768439,"BBB","2014B","resource"
"1096",768606,"BBB","2014B","resource"
"1097",768472,"BBB","2014B","resource"
"1098",768644,"BBB","2014B","resource"
"1099",768504,"BBB","2014B","resource"
"1100",768774,"BBB","2014B","url"
"1101",768335,"BBB","2014B","forumng"
"1102",768534,"BBB","2014B","resource"
"1103",768402,"BBB","2014B","subpage"
"1104",768568,"BBB","2014B","resource"
"1105",768436,"BBB","2014B","resource"
"1106",768602,"BBB","2014B","resource"
"1107",768468,"BBB","2014B","resource"
"1108",768641,"BBB","2014B","resource"
"1109",768501,"BBB","2014B","resource"
"1110",768771,"BBB","2014B","url"
"1111",768332,"BBB","2014B","forumng"
"1112",768531,"BBB","2014B","resource"
"1113",768399,"BBB","2014B","subpage"
"1114",768565,"BBB","2014B","resource"
"1115",768433,"BBB","2014B","resource"
"1116",768599,"BBB","2014B","resource"
"1117",768465,"BBB","2014B","resource"
"1118",768638,"BBB","2014B","resource"
"1119",768498,"BBB","2014B","resource"
"1120",768528,"BBB","2014B","resource"
"1121",768396,"BBB","2014B","subpage"
"1122",768561,"BBB","2014B","resource"
"1123",768430,"BBB","2014B","subpage"
"1124",768596,"BBB","2014B","resource"
"1125",768462,"BBB","2014B","resource"
"1126",768635,"BBB","2014B","resource"
"1127",768495,"BBB","2014B","resource"
"1128",768667,"BBB","2014B","resource"
"1129",768525,"BBB","2014B","resource"
"1130",768393,"BBB","2014B","subpage"
"1131",768558,"BBB","2014B","resource"
"1132",768427,"BBB","2014B","subpage"
"1133",768593,"BBB","2014B","resource"
"1134",768459,"BBB","2014B","resource"
"1135",768632,"BBB","2014B","resource"
"1136",768492,"BBB","2014B","resource"
"1137",768664,"BBB","2014B","resource"
"1138",768522,"BBB","2014B","resource"
"1139",768382,"BBB","2014B","oucontent"
"1140",768554,"BBB","2014B","resource"
"1141",768422,"BBB","2014B","subpage"
"1142",768590,"BBB","2014B","resource"
"1143",768456,"BBB","2014B","resource"
"1144",768629,"BBB","2014B","resource"
"1145",768489,"BBB","2014B","resource"
"1146",768661,"BBB","2014B","resource"
"1147",768518,"BBB","2014B","resource"
"1148",768379,"BBB","2014B","quiz"
"1149",768551,"BBB","2014B","resource"
"1150",768419,"BBB","2014B","subpage"
"1151",768587,"BBB","2014B","resource"
"1152",768453,"BBB","2014B","resource"
"1153",768626,"BBB","2014B","resource"
"1154",768486,"BBB","2014B","resource"
"1155",768658,"BBB","2014B","resource"
"1156",768515,"BBB","2014B","resource"
"1157",768376,"BBB","2014B","quiz"
"1158",768548,"BBB","2014B","resource"
"1159",768416,"BBB","2014B","subpage"
"1160",768584,"BBB","2014B","resource"
"1161",768450,"BBB","2014B","resource"
