"","student_id","cumulative_gpa"
"1533",240936,1.5
"1534",240993,5
"1535",241039,5
"1536",241066,4
"1537",241166,1.5
"1538",241338,1.5
"1539",241649,6
"1540",241728,7
"1541",241729,4
"1542",241769,NA
"1543",241771,1.5
"1544",241922,4
"1545",241955,1.5
"1546",242149,0.6
"1547",242254,4
"1548",242390,1.5
"1549",242472,1.5
"1550",242491,7
"1551",242633,4
"1552",242636,1.5
"1553",242778,3.5
"1554",242793,6
"1555",242858,6.5
"1556",242893,NA
"1557",242998,7
"1558",243025,4
"1559",243358,4
"1560",243372,4
"1561",243396,1.5
"1562",243510,1.5
"1563",243600,4
"1564",243657,7
"1565",243851,6
"1566",243909,1.5
"1567",243926,1.5
"1568",243992,4
"1569",244064,6
"1570",244114,5
"1571",244166,4
"1572",244205,4
"1573",244246,5
"1574",244738,6.5
"1575",244816,NA
"1576",244875,4
"1577",244902,NA
"1578",244918,7
"1579",244919,NA
"1580",244961,6
"1581",244977,6.5
"1582",245217,0.77
"1583",245283,6
"1584",245316,1.5
"1585",245404,1.5
"1586",245494,3
"1587",245600,6
"1588",245605,7
"1589",245653,1.5
"1590",245784,1.5
"1591",245802,1.5
"1592",245946,1.5
"1593",245987,1.5
"1594",246060,7
"1595",246112,1.5
"1596",246652,5
"1597",246829,NA
"1598",246834,4
"1599",247267,1.5
"1600",247292,4
"1601",247304,1.5
"1602",247457,6
"1603",247513,6
"1604",247666,5
"1605",247819,5.5
"1606",247856,6
"1607",247902,4
"1608",247967,NA
"1609",248103,6
"1610",248252,NA
"1611",248270,6
"1612",248511,1.5
"1613",248581,7
"1614",248653,7
"1615",248695,1.5
"1616",248716,1.5
"1617",248800,NA
"1618",248818,2.33
"1619",248882,7
"1620",248961,5
"1621",248994,7
"1622",249154,1.5
"1623",249357,6
"1624",249359,4
"1625",249362,7
"1626",249423,1.5
"1627",249534,5
"1628",249570,1.5
"1629",249704,NA
"1630",249750,5
"1631",249965,1.5
"1632",249996,1.5
"1633",250047,7
"1634",250123,6
"1635",250159,5
"1636",250163,6
"1637",250644,NA
"1638",251166,5
"1639",251351,5
"1640",251375,6
"1641",251385,4
"1642",251405,6
"1643",251815,1.5
"1644",251965,1.5
"1645",251999,1.5
"1646",252041,5
"1647",252073,1.5
"1648",252095,7
"1649",252149,6
"1650",252257,5
"1651",252340,1.5
"1652",252489,4
"1653",252652,2
"1654",252863,5
"1655",253013,1.5
"1656",253208,1.5
"1657",253496,2
"1658",253567,1.5
"1659",253577,6
"1660",253579,0.75
"1661",253633,6
"1662",253763,6
"1663",253767,5
"1664",253859,7
"1665",254044,7
"1666",254162,1.5
"1667",254325,4
"1668",254417,1.5
"1669",254446,6
"1670",254463,5
"1671",254612,1.5
"1672",254625,6
"1673",255310,5.5
"1674",255344,6
"1675",255347,5
"1676",255548,5
"1677",255747,1.5
"1678",255878,6
"1679",255902,4
"1680",255998,4
"1681",256144,5
"1682",256680,NA
"1683",256740,5
"1684",256815,6
"1685",256867,6.33
"1686",256905,1.5
"1687",256998,4
"1688",257104,NA
"1689",257110,NA
"1690",257167,5
"1691",257887,5
"1692",258010,1.5
"1693",258035,7
"1694",258042,4.5
"1695",258245,5
"1696",258268,4
"1697",258310,NA
"1698",258392,4
"1699",258509,5
"1700",258538,6
"1701",258587,6
"1702",258737,4
"1703",258840,5
"1704",258894,5
"1705",258978,6
"1706",259060,6
"1707",259641,6.33
"1708",259662,6
"1709",259951,1.5
"1710",260062,3.33
"1711",260077,5
"1712",260137,6
"1713",260179,5
"1714",260216,1.5
"1715",260355,NA
"1716",260491,6
"1717",260565,6
"1718",260623,5
"1719",260639,1.5
"1720",260949,1.5
"1721",260955,1.5
"1722",261160,NA
"1723",261205,1.5
"1724",261265,2.75
"1725",261332,1.5
"1726",261335,6
"1727",261342,1.5
"1728",261466,6
"1729",261495,NA
"1730",261525,NA
"1731",261615,5
"1732",261718,1.5
"1733",261863,NA
"1734",262011,5
"1735",262025,7
"1736",262294,NA
"1737",262385,6
"1738",262391,NA
"1739",262394,4
"1740",262396,1.5
"1741",262403,5
"1742",262454,4
"1743",262639,6
"1744",262741,5
"1745",262934,6
"1746",263150,NA
"1747",263251,5
"1748",263341,1.5
"1749",263448,5
"1750",263499,5
"1751",263524,0.75
"1752",263543,6
"1753",263697,NA
"1754",263862,7
"1755",263952,7
"1756",264106,4
"1757",264151,1.5
"1758",264152,4
"1759",264159,6
"1760",264164,7
"1761",264298,NA
"1762",264694,1.5
"1763",264715,1.5
"1764",264723,4
"1765",264744,5
"1766",264845,1.5
"1767",265112,6
"1768",265170,1.5
"1769",265268,6
"1770",265466,1.5
"1771",265497,5
"1772",265769,6
"1773",265855,5
"1774",265958,0.9
"1775",265978,5
"1776",266040,NA
"1777",266097,NA
"1778",266286,4
"1779",266331,7
"1780",266450,1.5
"1781",266514,4
"1782",266524,4
"1783",266536,5
"1784",266558,2
"1785",266559,1.5
"1786",266564,5
"1787",266626,1.5
"1788",266744,NA
"1789",266757,NA
"1790",266915,NA
"1791",266922,5
"1792",267118,0.5
"1793",267602,7
"1794",267619,1.5
"1795",267761,4
"1796",267871,4
"1797",267961,1.5
"1798",268018,0.75
"1799",268073,6
"1800",268143,5
"1801",268153,5
"1802",268301,6
"1803",268391,1.5
"1804",268589,4
"1805",268649,NA
"1806",268733,NA
"1807",268817,NA
"1808",268823,1.5
"1809",268845,NA
"1810",268915,NA
"1811",269065,NA
"1812",269076,NA
"1813",269082,7
"1814",269204,7
"1815",269220,7
"1816",269243,5
"1817",269245,NA
"1818",269388,1.5
"1819",269508,7
"1820",269510,1.5
"1821",269575,NA
"1822",269584,4
"1823",269593,1.5
"1824",269676,3.03
"1825",269677,1.5
"1826",269730,6
"1827",269764,1.5
"1828",269856,4
"1829",270393,6
"1830",270421,6
"1831",270435,1.5
"1832",270468,1.5
"1833",270493,1.5
"1834",270502,4
"1835",270567,4
"1836",270638,6
"1837",270646,4
"1838",270814,5
"1839",270988,6
"1840",271036,5
"1841",271206,1.5
"1842",271251,6
"1843",271274,1.5
"1844",271467,1.5
"1845",271526,2
"1846",271974,4
"1847",272172,1.5
"1848",272580,6
"1849",272617,NA
"1850",272623,NA
"1851",273106,1.5
"1852",273339,1.5
"1853",273346,6
"1854",273442,6
"1855",273605,1.5
"1856",273731,4
"1857",273782,7
"1858",273877,1.5
"1859",274218,7
"1860",274247,7
"1861",274443,4
"1862",274712,1.5
"1863",274947,NA
"1864",274964,1.5
"1865",274967,6
"1866",274971,6
"1867",275006,1.67
"1868",275112,1.5
"1869",275127,NA
"1870",275136,1.5
"1871",275151,7
"1872",275162,1.5
"1873",275180,4
"1874",275232,5
"1875",275296,1.5
"1876",275297,7
"1877",275309,NA
"1878",275674,NA
"1879",275711,4
"1880",275792,5
"1881",276265,2.5
"1882",276314,4
"1883",276337,NA
"1884",276388,4
"1885",276717,6
"1886",276808,6
"1887",276830,1.5
"1888",276857,4
"1889",276893,1.5
"1890",276925,3
"1891",276935,6
"1892",277044,7
"1893",277123,1.5
"1894",277166,5
"1895",277384,NA
"1896",277412,1.5
"1897",277537,1.5
"1898",277577,5
"1899",277596,4
"1900",277729,1.5
"1901",277733,4
"1902",277812,7
"1903",277880,NA
"1904",277967,6
"1905",278155,7
"1906",278272,4
"1907",278282,NA
"1908",278380,5
"1909",278413,NA
"1910",278447,6
"1911",278600,NA
"1912",278786,5
"1913",278794,4
"1914",278861,NA
"1915",278955,6
"1916",278962,1.5
"1917",279085,6
"1918",279117,NA
"1919",279440,7
"1920",279572,6
"1921",279653,7
"1922",279747,1.5
"1923",279750,7
"1924",279755,6
"1925",279839,NA
"1926",279868,1.5
"1927",279879,NA
"1928",279883,NA
"1929",280017,5
"1930",280054,1.5
"1931",280140,1.5
"1932",280151,1.5
"1933",280152,7
"1934",280541,NA
"1935",281022,5
"1936",281077,5
"1937",281118,4
"1938",281134,6
"1939",281172,4
"1940",281250,4
"1941",281261,NA
"1942",281271,NA
"1943",281564,5
"1944",281619,1.5
"1945",281636,6
"1946",281638,6
"1947",281651,5
"1948",281656,1.5
"1949",281799,NA
"1950",281801,7
"1951",281920,5
"1952",282038,NA
"1953",282193,3.5
"1954",282317,6
"1955",282388,1.5
"1956",282713,5
"1957",282785,NA
"1958",282806,4
"1959",282821,4
"1960",282849,6
"1961",282879,6
"1962",282962,1.5
"1963",282975,6
"1964",283035,1.5
"1965",283050,1.5
"1966",283055,NA
"1967",283131,1.5
"1968",283133,7
"1969",283230,7
"1970",283348,1.5
"1971",283402,7
"1972",283535,NA
"1973",283564,1.5
"1974",283618,3.2
"1975",283783,NA
"1976",283798,5
"1977",283953,7
"1978",283978,1.5
"1979",284036,1.5
"1980",284076,5
"1981",284095,6.5
"1982",284246,1.5
"1983",284326,1.5
"1984",284395,6
"1985",284540,1.5
"1986",284734,1.5
"1987",284741,NA
"1988",284762,7
"1989",284812,7
"1990",284906,7
"1991",285050,1.5
"1992",285085,NA
"1993",285096,7
"1994",285170,4.5
"1995",285193,1.5
"1996",285315,7
"1997",285391,6
"1998",285412,2
"1999",285470,4
"2000",285475,5.57
"2001",285481,5
"2002",285557,1.5
"2003",285567,6
"2004",285633,4
"2005",285637,NA
"2006",285705,1.5
"2007",285912,6
"2008",285934,7
"2009",285996,7
"2010",286160,1.5
"2011",286262,4.8
"2012",286338,5
"2013",286402,7
"2014",286422,6
"2015",286449,0.75
"2016",286484,NA
"2017",286488,5
"2018",286527,1.71
"2019",286658,7
"2020",286690,1.5
"2021",286762,1.5
"2022",286778,7
"2023",286842,4
"2024",286914,5
"2025",286947,5
"2026",287040,5
"2027",287079,0.75
"2028",287099,5
"2029",287107,6
"2030",287204,6
"2031",287210,5
"2032",287258,6
"2033",287309,5
"2034",287432,4
"2035",287526,NA
"2036",287548,5
"2037",287679,4
"2038",287783,7
"2039",287897,NA
"2040",287954,1.5
"2041",288086,6
"2042",288282,6
"2043",288380,1.5
"2044",288655,NA
"2045",288967,4
"2046",288990,NA
"2047",289009,4.5
"2048",289108,4
"2049",289221,4
"2050",289247,7
"2051",289304,5
"2052",289397,4
"2053",289449,6
"2054",289564,1.5
"2055",289618,NA
"2056",289753,NA
"2057",289965,1.5
"2058",290043,1.5
"2059",290089,6
"2060",290164,5
"2061",290184,6
"2062",290201,5
"2063",290252,NA
"2064",290371,NA
"2065",290382,3.5
"2066",290521,4
"2067",290550,6
"2068",290658,1.5
"2069",290757,6
"2070",290854,1.5
"2071",290914,5
"2072",291005,4
"2073",291037,4
"2074",291133,6
"2075",291156,NA
"2076",291159,1.5
"2077",291194,4
"2078",291237,7
"2079",291334,6
"2080",291516,1.5
"2081",291544,6
"2082",291674,6.67
"2083",291745,7
"2084",291805,1.5
"2085",291844,1.5
"2086",291848,1.5
"2087",291960,7
"2088",292027,NA
"2089",292136,1.5
"2090",292525,6
"2091",292537,6
"2092",292694,4
"2093",292713,1.5
"2094",292775,6
"2095",293162,5
"2096",293317,NA
"2097",293387,7
"2098",293454,4
"2099",293686,6
"2100",293699,1.5
"2101",293712,6
"2102",293754,6
"2103",293760,4
"2104",293824,4
"2105",293853,5
"2106",293989,NA
"2107",293992,4
"2108",294112,1.5
"2109",294134,5
"2110",294219,7
"2111",294364,6
"2112",294381,1.5
"2113",294496,6
"2114",294513,5
"2115",294570,6
"2116",294594,4
"2117",294655,6
"2118",294679,NA
"2119",294920,NA
"2120",294929,4
"2121",294961,1.5
"2122",294999,NA
"2123",295060,5
"2124",295075,4
"2125",295118,6
"2126",295255,4
"2127",295728,1.5
"2128",295741,4.86
"2129",295754,6
"2130",295893,0.75
"2131",296138,7
"2132",296222,7
"2133",296232,4
"2134",296332,6
"2135",296411,6
"2136",296424,6
"2137",296725,1.5
"2138",296904,6
"2139",296993,1.5
"2140",297014,4
"2141",297166,1.5
"2142",297179,3
"2143",297218,6
"2144",297341,5
"2145",297484,5
"2146",297685,5
"2147",297806,1.5
"2148",297853,7
"2149",297990,1.5
"2150",298034,5
"2151",298040,6.33
"2152",298148,7
"2153",298186,1.5
"2154",298187,5
"2155",298303,6
"2156",298322,4
"2157",298402,5
"2158",298476,5
"2159",298497,1.5
"2160",298696,6
"2161",298777,4
"2162",298838,6
"2163",298961,5
"2164",299237,6
"2165",299281,6
"2166",299473,1.5
"2167",299536,1.5
"2168",299707,7
"2169",299886,6
"2170",299949,NA
"2171",300057,1.5
"2172",300059,1.5
"2173",300264,1.5
"2174",300398,6
"2175",300508,1.5
"2176",300592,4.5
"2177",300594,NA
"2178",300611,0.3
"2179",300819,7
"2180",301074,7
"2181",301232,4
"2182",301298,1.5
"2183",301498,1.5
"2184",301561,NA
"2185",301583,1.5
"2186",301967,4
"2187",301987,6
"2188",302145,1.5
"2189",302302,1.5
"2190",302476,7
"2191",302522,1.5
"2192",302566,1.5
"2193",302924,6
"2194",303141,6
"2195",303165,3.17
"2196",303218,6
"2197",303288,1.5
"2198",303331,NA
"2199",303521,6
"2200",303582,4
"2201",303595,7
"2202",303617,3.75
"2203",303985,6
"2204",304069,NA
"2205",304240,6
"2206",304465,6
"2207",304589,7
"2208",304607,1.5
"2209",304734,5
"2210",304795,NA
"2211",304893,NA
"2212",305036,1.67
"2213",305064,7
"2214",305152,1.5
"2215",305173,1.5
"2216",305373,1.5
"2217",305386,6
"2218",305535,5
"2219",305659,7
"2220",305702,NA
"2221",305783,7
"2222",305792,1.5
"2223",305858,6
"2224",305876,2.75
"2225",305909,5
"2226",305918,1.5
"2227",305935,7
"2228",306107,4
"2229",306150,5
"2230",306202,4
"2231",306466,6
"2232",306478,5
"2233",306610,1.5
"2234",306646,4
"2235",306880,NA
"2236",306886,4
"2237",306897,4
"2238",306944,1.5
"2239",306964,6
"2240",307061,6
"2241",307116,NA
"2242",307158,1.5
"2243",307230,NA
"2244",307245,4
"2245",307290,1.5
"2246",307291,NA
"2247",307297,NA
"2248",307386,1.5
"2249",307676,1.5
"2250",307689,7
"2251",307866,1.5
"2252",307932,0.75
"2253",307953,7
"2254",308231,1.5
"2255",308345,1.5
"2256",308359,NA
"2257",308363,4
"2258",308391,NA
"2259",308589,1.5
"2260",308703,NA
"2261",308707,NA
"2262",308767,1.5
"2263",308775,6
"2264",308807,1.5
"2265",308850,1.5
"2266",308852,NA
"2267",308918,1.5
"2268",308953,1.5
"2269",309048,1.5
"2270",309118,5
"2271",309142,5
"2272",309150,NA
"2273",309175,1.5
"2274",309350,NA
"2275",309580,7
"2276",309709,1.5
"2277",309734,4
"2278",309756,1.5
"2279",309893,6
"2280",310088,NA
"2281",310125,NA
"2282",310205,5
"2283",310280,1.5
"2284",310412,6
"2285",310646,5
"2286",310765,6
"2287",310933,5
"2288",310968,6
"2289",311042,NA
"2290",311151,NA
"2291",311158,1.5
"2292",311235,5
"2293",311332,1.5
"2294",311474,NA
"2295",311599,6
"2296",311616,7
"2297",311845,7
"2298",311862,6
"2299",311877,NA
"2300",311889,1.5
"2301",311917,4
"2302",312061,1.5
"2303",312126,NA
"2304",312141,1.5
"2305",312231,7
"2306",312518,NA
"2307",312537,7
"2308",312760,4
"2309",312761,5
"2310",312782,4
"2311",312960,1.5
"2312",313206,1.5
"2313",313243,6
"2314",313246,1.5
"2315",313501,7
"2316",313561,6
"2317",313700,1.5
"2318",313756,6
"2319",313810,6
"2320",313925,1.5
"2321",313937,6
"2322",313975,6
"2323",314252,4
"2324",314507,5
"2325",314548,1.5
"2326",314675,5
"2327",314776,7
"2328",314801,5
"2329",314850,NA
"2330",314956,3.25
"2331",315025,7
"2332",315076,5
"2333",315105,6
"2334",315186,5
"2335",315322,NA
"2336",315388,NA
"2337",315517,NA
"2338",315625,4
"2339",315728,6
"2340",315730,6
"2341",315744,6
"2342",315795,1.5
"2343",315808,7
"2344",315850,4
"2345",315909,1.5
"2346",315945,5
"2347",316061,NA
"2348",316076,7
"2349",316082,7
"2350",316091,1.5
"2351",316098,6
"2352",316227,4
"2353",316289,5
"2354",316327,1.5
"2355",316541,7
"2356",316772,NA
"2357",316841,6
"2358",317096,1.5
"2359",317394,7
"2360",317399,1.5
"2361",317801,3.38
"2362",318056,5
"2363",318068,6
"2364",318101,1.5
"2365",318139,NA
"2366",318147,5
"2367",318241,1.5
"2368",318500,4
"2369",318627,7
"2370",318769,7
"2371",318794,5
"2372",318848,6
"2373",318855,1.5
"2374",318876,6
"2375",318919,5
"2376",318933,5
"2377",318977,1.5
"2378",319042,3.25
"2379",319047,6
"2380",319073,5
"2381",319209,6
"2382",319331,1.5
"2383",319492,NA
"2384",319563,4
"2385",319578,6
"2386",319606,5
"2387",319618,5
"2388",319884,6
"2389",320014,6
"2390",320051,6
"2391",320133,7
"2392",320153,NA
"2393",320251,1.5
"2394",320363,4
"2395",320437,4
"2396",320612,6
"2397",320757,5
"2398",320963,1.5
"2399",321096,4
"2400",321121,7
"2401",321346,6
"2402",321450,4
"2403",321486,NA
"2404",321525,1.5
"2405",321744,1.5
"2406",321810,4
"2407",321942,6
"2408",321952,4
"2409",321969,NA
"2410",322106,1.5
"2411",322137,6
"2412",322184,NA
"2413",322325,1.5
"2414",322499,NA
"2415",322509,5
"2416",322574,1.5
"2417",322641,0.75
"2418",322844,NA
"2419",322907,1.5
"2420",322960,NA
"2421",322985,4
"2422",323090,6
"2423",323146,1.5
"2424",323370,5
"2425",323480,5
"2426",323606,5
"2427",323659,NA
"2428",323680,6
"2429",323809,6
"2430",323940,1.5
"2431",323984,4
"2432",324002,6
"2433",324084,4
"2434",324095,1.5
"2435",324236,NA
"2436",324257,2.75
"2437",324268,NA
"2438",324282,5
"2439",324305,NA
"2440",324331,0.75
"2441",324332,6
"2442",324338,2
"2443",324447,6
"2444",324614,NA
"2445",324672,6
"2446",324691,5
"2447",324773,1.5
"2448",324907,6
"2449",324948,1.5
"2450",325044,7
"2451",325080,6
"2452",325089,4
"2453",325308,6
"2454",325368,1.5
"2455",325497,0.45
"2456",325511,4
"2457",325565,1.5
"2458",325566,1.5
"2459",325750,2.86
"2460",325879,4
"2461",325887,7
"2462",326012,1.5
"2463",327003,6
"2464",327024,1.5
"2465",327057,7
"2466",327224,1.5
"2467",327449,1.5
"2468",327616,6
"2469",327641,5
"2470",327650,4
"2471",327797,NA
"2472",327940,4
"2473",327997,NA
"2474",328024,4
"2475",328123,1.5
"2476",328173,NA
"2477",328241,5
"2478",328261,1.5
"2479",328476,5
"2480",328797,1.5
"2481",328844,6
"2482",328942,7
"2483",329030,5
"2484",329192,6
"2485",329226,6
"2486",329321,1.5
"2487",329455,7
"2488",329655,1.5
"2489",329659,1.5
"2490",329673,6
"2491",329689,1.5
"2492",329800,5
"2493",329895,2
"2494",329967,1.5
"2495",330067,5
"2496",330177,1.5
"2497",330192,5
"2498",330347,1.5
"2499",330453,6
"2500",330530,NA
"2501",330594,4
"2502",330682,1.5
"2503",330723,NA
"2504",330862,1.5
"2505",330917,4
"2506",330952,NA
"2507",330966,NA
"2508",331039,4
"2509",331107,1.5
"2510",331156,1.5
"2511",331232,5
"2512",331315,5
"2513",331318,1.5
"2514",331354,4
"2515",331358,3.5
"2516",331404,7
"2517",331417,5
"2518",331789,5
"2519",331844,7
"2520",331883,7
"2521",332237,0.75
"2522",332309,4
"2523",332436,6.5
"2524",332668,1.5
"2525",332715,1.5
"2526",332726,1.5
"2527",332789,6
"2528",332884,6
"2529",332945,7
"2530",333059,4
"2531",333117,NA
"2532",333129,1.5
"2533",333308,6
"2534",333323,6
"2535",333346,NA
"2536",333493,6
"2537",333637,5
"2538",333651,NA
"2539",333710,1.5
"2540",333832,4
"2541",333837,NA
"2542",333856,4
"2543",333976,2.75
"2544",333993,6
"2545",334023,4
"2546",334048,6
"2547",334134,1.5
"2548",334154,2.75
"2549",334224,0.33
"2550",334225,5
"2551",334255,1.5
"2552",334257,4
"2553",334259,1.5
"2554",334291,1.5
"2555",334294,NA
"2556",334333,NA
"2557",334441,1.5
"2558",334476,5
"2559",334565,7
"2560",334581,6
"2561",334669,NA
"2562",334794,NA
"2563",334973,6
"2564",334981,6
"2565",335018,1.5
"2566",335020,5
"2567",335035,4
"2568",335095,4
"2569",335136,1.5
"2570",335242,7
"2571",335247,5
"2572",335355,6
"2573",335401,NA
"2574",335405,7
"2575",335421,5
"2576",335471,NA
"2577",335476,7
"2578",335481,1.5
"2579",335553,NA
"2580",335562,7
"2581",335582,7
"2582",335600,1.5
"2583",335607,NA
"2584",335644,5
"2585",335648,1.5
"2586",335726,NA
"2587",335764,3.5
"2588",335910,1.5
"2589",335914,NA
"2590",335922,NA
"2591",336014,NA
"2592",336037,6
"2593",336112,1.5
"2594",336131,4
"2595",336163,1.5
"2596",336165,1.5
"2597",336207,5
"2598",336213,5
"2599",336218,1.5
"2600",336258,6
"2601",336356,6
"2602",336362,6
"2603",336398,7
"2604",336402,7
"2605",336478,5
"2606",336646,1.5
"2607",336684,5
"2608",336695,0.46
"2609",336696,4
"2610",336772,6
"2611",336936,NA
"2612",337000,5
"2613",337048,NA
"2614",337151,5
"2615",337189,7
"2616",337359,6
"2617",337414,NA
